workspace,repo_slug,pipeline_uuid,step_uuid,state,name,duration_seconds
solutionsmetrixcrmdev,esl,{114c5fda-9406-48f8-b784-a64f75e9d799},{fe91b971-46bb-4e3c-9673-52c93f883367},COMPLETED,Deploy to QA,492
solutionsmetrixcrmdev,esl,{c02eb6b9-f947-466d-bd93-ed421df6644c},{f631ba08-dc6e-41b5-82e3-50486a78d6ff},COMPLETED,Deploy to QA,495
solutionsmetrixcrmdev,esl,{13be7685-5332-46f8-b036-5a4148f6474d},{1d1b8256-7118-46b1-a3be-2618f39fb689},COMPLETED,Deploy to QA,545
solutionsmetrixcrmdev,esl,{8705ea06-d456-46be-b75e-d67c915e8244},{32b7c297-ffed-47b4-8d20-35388cb71ada},COMPLETED,Deploy to QA,844
solutionsmetrixcrmdev,esl,{890fb91d-a0eb-40b5-a124-6e76f43bfa8c},{c447026f-44a2-4c1a-aaae-0f7bba80dd3c},COMPLETED,Deploy to QA,404
solutionsmetrixcrmdev,esl,{cc49a33c-340c-4423-a686-3c63012c5d82},{46421c53-28bb-4ce1-afc7-6e51228be6a0},COMPLETED,Deploy to QA,500
solutionsmetrixcrmdev,esl,{eaecd357-3e83-4963-bf50-f393ff6d72e2},{2e0a20ae-4788-426c-926a-d3ffb57d8b19},COMPLETED,Deploy to QA,480
solutionsmetrixcrmdev,esl,{cc2147c2-7463-4d9c-b8d6-e32ae953f2af},{ce19d5b4-c7fc-4d9b-b18a-908f55d5f715},COMPLETED,Deploy to QA,847
solutionsmetrixcrmdev,esl,{f5031bad-ba6f-438b-86e8-fcb191448eaf},{9f4abbb8-95f2-4d43-9729-6fd6b4837c11},COMPLETED,Deploy to QA,829
solutionsmetrixcrmdev,esl,{325aa041-b673-46ef-8c63-3907d4699ea7},{27b8a05c-2bb9-4f45-83f0-0d9a48f9cf50},COMPLETED,Deploy to QA,884
solutionsmetrixcrmdev,esl,{ac5e0cd7-66e7-4e42-b591-4d186aae8d15},{0b2dc848-3daa-4ab9-9659-e296ec129fd0},COMPLETED,Deploy to UAT,879
solutionsmetrixcrmdev,esl,{882ae10d-dc74-4e00-9dd8-1bc676ffe386},{bbeb2fd5-d1e3-4764-89e8-cc1189faddce},COMPLETED,Deploy to QA,753
solutionsmetrixcrmdev,esl,{d8827143-b6e4-4874-aa72-00625296a346},{4a45d24f-afe8-4e59-aa31-21634acf3fe6},COMPLETED,Deploy to QA,386
solutionsmetrixcrmdev,esl,{3d6b5cc6-667e-4d10-ab61-acb1c4d5433f},{dc3983af-8360-478a-bc09-72b68f497957},COMPLETED,Deploy to QA,916
solutionsmetrixcrmdev,esl,{3e4701a8-f50a-4a6d-8812-d5d3c70752d5},{7f1c738e-02d0-4102-983f-6a32f91e9e6e},COMPLETED,Deploy to UAT,809
solutionsmetrixcrmdev,esl,{bb429a03-b106-4b67-84fe-88a0f221f378},{b02c4743-50d3-4911-b347-8d83e4aec3c2},COMPLETED,Deploy to QA,851
solutionsmetrixcrmdev,esl,{46a034ff-3737-47ab-8bfa-a0066b45adf1},{32f60b98-bb41-440b-806e-bd8f6207fa49},COMPLETED,Deploy to QA,1985
solutionsmetrixcrmdev,esl,{08eede7b-4f42-4825-96d6-b7ddf69dcf1d},{624bf497-81c1-4dd0-8f02-995c2a784f9e},COMPLETED,Deploy to QA,448
solutionsmetrixcrmdev,esl,{bb0586f4-6e76-49c6-b99e-fd6879657a4c},{dc6860b8-6007-48c9-b1e9-62cc0187d753},COMPLETED,Deploy to QA,940
solutionsmetrixcrmdev,esl,{d0e68f42-158b-4d48-9c0b-321369949aa4},{ea65da22-bad7-4f44-a768-7d21e423d4bf},COMPLETED,Deploy to QA,536
solutionsmetrixcrmdev,esl,{5f0ae679-e599-4e13-89f4-4680a5781fbf},{8392a50b-0ef5-464e-b1dd-43ab2f2f0f9a},COMPLETED,Deploy to QA,563
solutionsmetrixcrmdev,esl,{6d961f6b-aa40-4f21-9ce5-5607884d5581},{d7d9967b-beef-4315-ba26-c61c7779da4e},COMPLETED,Deploy to UAT,1043
solutionsmetrixcrmdev,esl,{ae8445e2-57da-4684-8966-39b3bbed5ae6},{b250a24a-ecce-430f-b75b-3dc29ac706da},COMPLETED,Deploy to UAT,647
solutionsmetrixcrmdev,esl,{d89d45a8-617b-4bd2-98ad-8ce8f29e7e8a},{2ad0916b-009e-4938-b8c9-2feecae6fbd4},COMPLETED,Deploy to QA,7208
solutionsmetrixcrmdev,esl,{25826866-582b-4d20-ba82-118c09981d49},{34858227-5c34-42a5-8b89-edb0b3a93c86},COMPLETED,Deploy to QA,439
solutionsmetrixcrmdev,esl,{42e0c7d7-eb16-451f-8268-d45a9b094ae6},{929b1345-b3ce-482b-81bd-fd105b868fa3},COMPLETED,Deploy to UAT,576
solutionsmetrixcrmdev,esl,{2074e411-a651-4c54-b5fa-686c666d37ef},{87bd4db0-269e-40c2-bd64-18a7ee7417b4},COMPLETED,Deploy to QA,1696
solutionsmetrixcrmdev,esl,{e643bb89-cde6-4f9d-a220-1e0e95ec212c},{182f2138-e9dc-45b5-82ce-8c81c221bf16},COMPLETED,Deploy to QA,878
solutionsmetrixcrmdev,esl,{bd8cbf6e-2416-4faa-97eb-5372d40dc307},{22e54fb2-8c3c-45ec-96e2-79784e5f9b78},COMPLETED,Deploy to QA,817
solutionsmetrixcrmdev,esl,{052acf62-17eb-46f7-bf00-225a64e0487e},{dcc04bd0-8a01-4e7d-9d79-829fd1661257},COMPLETED,Deploy to QA,527
solutionsmetrixcrmdev,esl,{4dee6444-5a92-442f-b347-7f8b4c696d29},{0e9f7d93-d022-4984-9252-370268737fa4},COMPLETED,Deploy to QA,690
solutionsmetrixcrmdev,esl,{495d3744-0df6-458d-a75b-6bc56a4ad7eb},{974c9c9f-f773-468f-a0c4-e90247ace452},COMPLETED,Deploy to QA,711
solutionsmetrixcrmdev,esl,{804a4cf3-0e27-47f1-8f24-f2a1cc9010ad},{41f8d80f-0577-44b4-ad2d-2ad155a46c37},COMPLETED,Deploy to QA,629
solutionsmetrixcrmdev,esl,{bd39edf4-41b0-4872-8f8e-055209b04156},{93569caf-a16b-402d-90e8-cf19d87f65c3},COMPLETED,Deploy to UAT,656
solutionsmetrixcrmdev,esl,{ea8f6bcf-cf4c-4d11-b77f-7c65ae0f8527},{b0ae45ed-5d92-4052-a946-5062f5e5abf2},COMPLETED,Deploy to QA,528
solutionsmetrixcrmdev,esl,{6ed226bd-258e-4788-ab7a-0242b9b1fd0b},{5a011ac9-dff1-4686-8744-fc7b1862e6a0},COMPLETED,Deploy to UAT,593
solutionsmetrixcrmdev,esl,{41cb08ab-4afc-4858-8540-dd05c01077c4},{468c8d80-2d44-458e-bfbf-cb5c3409f21a},COMPLETED,Deploy to QA,427
solutionsmetrixcrmdev,esl,{f6042a96-dd60-4160-8eeb-d4f2fb8b92f3},{dc947cd2-78d6-47a9-8df2-ebb48b2087ef},COMPLETED,Deploy to UAT,390
solutionsmetrixcrmdev,esl,{90c26d3a-bd83-4331-8c86-9a1e87059995},{e700ebe6-a453-4398-a5d4-753bf48c87e5},COMPLETED,Deploy to QA,651
solutionsmetrixcrmdev,esl,{ea2f4d1c-5b71-46ef-86a2-eb5ad94b3b7e},{d09f075e-9ed8-40a2-a226-e599577d1c82},COMPLETED,Deploy to QA,727
solutionsmetrixcrmdev,esl,{10b80912-7ba6-492f-9532-7896f2aa86bf},{7fff6043-1ac4-4ffe-88fd-12a564d66d6d},COMPLETED,Deploy to QA,712
solutionsmetrixcrmdev,esl,{08f0e722-9dbd-49d8-a24d-8b9f5e1afb94},{754463fb-afd1-40e7-9fbd-bfe5e6ffb1ea},COMPLETED,Deploy to QA,503
solutionsmetrixcrmdev,esl,{79955ff6-3c32-444f-96f9-cad17c4334f4},{5741995e-ad6e-4a21-add1-ac67678850f5},COMPLETED,Deploy to QA,483
solutionsmetrixcrmdev,esl,{6e75beb7-187b-49d4-b703-a0eaf4ad1258},{65703df7-1081-45b6-b205-e6be935bdb5d},COMPLETED,Deploy to QA,541
solutionsmetrixcrmdev,esl,{e7fe062b-c275-4b95-9977-0a06f9c60867},{16f15946-d548-4ab7-ba5a-fbbe55d92e18},COMPLETED,Deploy to QA,571
solutionsmetrixcrmdev,esl,{7bf517cd-6127-4c60-a800-c97911860870},{e44e733a-4e16-413d-b7ea-bb190922d248},PENDING,Deploy to QA,
solutionsmetrixcrmdev,esl,{03bb0923-c671-4b10-a771-08c91efd1ab0},{5c8936b9-29ee-401d-8108-b2e3e2f9e856},COMPLETED,Deploy to QA,776
solutionsmetrixcrmdev,esl,{367b6783-33d0-4759-9a31-ca5e57dd9752},{46bd1edc-0350-4a1a-9fa4-c72a64161bc4},COMPLETED,Deploy to QA,510
solutionsmetrixcrmdev,esl,{0ed87271-bc3c-47da-894b-bf968773d82a},{dd883e70-faaf-49e1-81cb-faadc594b810},COMPLETED,Deploy to UAT,564
solutionsmetrixcrmdev,esl,{8f2eb2cb-e527-4cef-8fa7-237e2be1e752},{5fa72a6e-8f2b-4010-94e3-8dde6c56944b},COMPLETED,Deploy to QA,596
solutionsmetrixcrmdev,esl,{3e97eeb4-18fd-4061-a7e2-ea26f94f61a4},{f16ccd25-cdb9-4baa-a515-5e2b6d4e1177},COMPLETED,Deploy to QA,562
solutionsmetrixcrmdev,esl,{40d8e365-84ab-4f42-b08f-b64926b8b8c4},{054e6e63-2661-48ca-b47b-c9581fe43134},COMPLETED,Deploy to QA,531
solutionsmetrixcrmdev,esl,{514129e1-2618-4496-aa33-5944faac240f},{9988410e-cc2e-4702-b3d8-da88852722b9},PENDING,Deploy to QA,
solutionsmetrixcrmdev,esl,{26f21d20-bfed-41af-99c3-ece763f53288},{92b0e5f7-66eb-4e55-92f9-ddea6b709136},COMPLETED,Deploy to QA,664
solutionsmetrixcrmdev,esl,{7bc76585-03e5-4d8c-9e9b-cfb8d7000237},{21406363-06f5-4701-8a3b-1cdbc3b50ace},COMPLETED,Deploy to QA,642
solutionsmetrixcrmdev,esl,{f380d427-4a57-420f-bdef-0b5f7b1fa35c},{5a889ade-e4d6-4c09-9c8a-412846b1cf1d},COMPLETED,Deploy to QA,457
solutionsmetrixcrmdev,esl,{5237fea5-9008-4973-86fa-b168507c64fd},{da036ece-6cf0-4757-afcb-d7e67085022a},COMPLETED,Deploy to QA,799
solutionsmetrixcrmdev,esl,{bc25513d-9f52-40a7-beae-a7428eabb28a},{78a71837-857b-433e-8b93-02d0d19159e4},COMPLETED,Deploy to QA,549
solutionsmetrixcrmdev,esl,{d391b649-87fd-4ecd-b568-947b32d78447},{0e7b9337-22b8-4904-bfb4-196e461112e1},COMPLETED,Deploy to QA,774
solutionsmetrixcrmdev,esl,{160b74b2-7e65-4cc5-a4fa-a204c6e0ca19},{fbd6bdbb-e70f-41fe-af18-553d68f04456},COMPLETED,Deploy to QA,275
solutionsmetrixcrmdev,esl,{342c8851-ebe3-43d9-9639-6497160f6b8b},{98349f43-ea07-49b3-bf29-e57af1437a51},COMPLETED,Deploy to QA,862
solutionsmetrixcrmdev,esl,{0fea0bb9-f973-460b-9860-be549e5f2af5},{941c2074-c0ea-4741-80a1-da79ac7ada66},COMPLETED,Deploy to QA,559
solutionsmetrixcrmdev,esl,{80ebce25-ceb4-41d4-908a-7717df2ad751},{60c8f754-382b-478f-a631-877d105c6509},COMPLETED,Deploy to QA,592
solutionsmetrixcrmdev,esl,{188332b0-3bff-4020-9fc7-0b72e765a6d5},{8bc1cdb6-7677-4470-b28b-42cbaa6968ba},COMPLETED,Deploy to QA,599
solutionsmetrixcrmdev,esl,{c6f61396-c196-441e-8469-15e415877374},{aa8651e7-f9f5-40af-ad19-10299fa1a2c6},COMPLETED,Deploy to QA,477
solutionsmetrixcrmdev,esl,{3bf90857-90bb-4314-8b3a-8492761cac92},{0228c388-1a92-4af2-a52a-31805ee46306},COMPLETED,Deploy to QA,506
solutionsmetrixcrmdev,esl,{7fc7d4d1-dd2e-4531-849f-e8e0a548b497},{171027c6-940b-4338-8e18-4fb71bc6d46d},COMPLETED,Deploy to QA,541
solutionsmetrixcrmdev,esl,{b050bf4a-4fac-4c23-bb1d-d53b0288968d},{750840d0-fae0-4be2-9f07-6c2ab37157e6},COMPLETED,Deploy to QA,693
solutionsmetrixcrmdev,esl,{e5078cb8-779d-4bd4-a403-733014bf589f},{d1a38cdd-e269-472d-b633-e11d3bffa9c4},COMPLETED,Deploy to QA,652
solutionsmetrixcrmdev,esl,{a07a020a-cfaa-40de-8330-f9ad4af348c9},{04bc7959-bf0b-443e-9caa-74a6e15a7410},COMPLETED,Deploy to QA,951
solutionsmetrixcrmdev,esl,{46dda097-f748-44f9-89c8-c6cb1785facc},{a8446a40-6485-4732-aa17-80cd8640f18d},COMPLETED,Deploy to QA,586
solutionsmetrixcrmdev,esl,{551ffa2f-b2b3-4e98-b9bd-7d0ef12eb1c7},{19bcd03a-0cbe-4cd2-b348-f24c62a5c922},COMPLETED,Deploy to QA,8
solutionsmetrixcrmdev,esl,{13bb05d8-7fb5-4c32-9d0b-36af869a606f},{08455ff2-ae8e-49ee-a7bd-115cc4dc39de},COMPLETED,Deploy to QA,634
solutionsmetrixcrmdev,esl,{5acf2edf-02aa-4526-bf71-576de459a21c},{2dcd75ef-aa2e-4257-b706-db85dfa1633f},COMPLETED,Deploy to UAT,681
solutionsmetrixcrmdev,esl,{eb8c9237-717c-4974-b98a-e133c03d8ed1},{54e22d31-bbd9-4584-a000-ea673135a224},COMPLETED,Deploy to QA,4749
solutionsmetrixcrmdev,esl,{6ee7a69d-49c1-4e95-b2c4-d61cdecdd2e3},{bd7f993c-18b0-4941-92ae-a0a84e8bbbbe},COMPLETED,Deploy to QA,1819
solutionsmetrixcrmdev,esl,{8ca2e112-4b46-4f1e-ac35-b92957e269c6},{532ad052-94c4-42e5-868f-6b88f05b52a1},COMPLETED,Deploy to QA,1345
solutionsmetrixcrmdev,esl,{b654805d-dbb3-462e-b0fb-482dde5baa50},{357f552d-790a-4259-86f2-714522998dc0},COMPLETED,Deploy to UAT,686
solutionsmetrixcrmdev,esl,{cfb9a4a5-e761-4fd6-933c-59fcf9f39333},{abd60ad3-f7e0-4d61-adae-6a87ebe8d121},COMPLETED,Deploy to QA,1922
solutionsmetrixcrmdev,esl,{d069a620-be5a-4d2a-a33b-21c5e16dc799},{c9c2afb5-9ce1-40c8-8ffc-f77df2ced755},COMPLETED,Deploy to QA,7209
solutionsmetrixcrmdev,esl,{a6c91ba8-2b7c-4430-9a7a-fcb70f250c3f},{2e1857f7-7f17-4855-bf9f-ffa051f3cae3},COMPLETED,Deploy to QA,1069
solutionsmetrixcrmdev,esl,{47b6e6c2-e0a1-4476-9db5-17ba84a24f04},{e357eb0b-8435-4cf1-adb6-5c8ac139f42f},COMPLETED,Deploy to QA,649
solutionsmetrixcrmdev,esl,{b4ebe0d4-58a0-416a-8c7d-e87cc4b634b7},{5f6329e1-6239-4f9e-b3ca-9fa09a335318},COMPLETED,Deploy to QA,579
solutionsmetrixcrmdev,esl,{91775843-8473-4aec-a947-d5c0f6562773},{8fc9f716-41fa-4ef6-889a-d0a38a496f36},COMPLETED,Deploy to QA,194
solutionsmetrixcrmdev,esl,{38075082-2d08-493e-aa8a-01db203d82af},{e5cbe026-8947-401a-984f-6cc34ccb705b},COMPLETED,Deploy to QA,589
solutionsmetrixcrmdev,esl,{1d076b81-2426-4b52-b821-30e460b4caf5},{03cc52da-231f-4366-80ee-945ba56ac57a},COMPLETED,Deploy to QA,7
solutionsmetrixcrmdev,esl,{d1146554-d32f-412f-91cc-465dca7f7e5d},{e7046703-3ac4-4836-b0df-162dddef3fd6},COMPLETED,Deploy to QA,477
solutionsmetrixcrmdev,esl,{915749c8-ca97-4828-b489-d04d08ad4166},{78e055b5-2a80-4402-97c5-26cea9a70e4a},COMPLETED,Deploy to QA,611
solutionsmetrixcrmdev,esl,{e3bd39cd-3e99-4c02-8600-baddfcb04151},{e98af86f-d378-46ae-af1a-a6d26f9b2da4},COMPLETED,Deploy to QA,659
solutionsmetrixcrmdev,esl,{f3b577ba-7b73-412a-b967-d393e98b61ce},{e04b96d5-fd2e-42b7-8b76-65b046533139},COMPLETED,Deploy to UAT,682
solutionsmetrixcrmdev,esl,{993bb310-dc55-4095-8509-07af836baaf9},{0f501096-2ee6-4f3c-8bd5-bd0cc76221fd},COMPLETED,Deploy to QA,786
solutionsmetrixcrmdev,esl,{a750f8c4-57d9-4cc1-a250-cc164d38cd33},{e5b553d5-1fcb-4ba6-b2fc-8234915b5b89},COMPLETED,Deploy to QA,747
solutionsmetrixcrmdev,esl,{8f497cf1-7dda-450a-8d65-7b7fbc4934ab},{d799fa7f-6492-49ea-9d4c-a220b28675eb},COMPLETED,Deploy to QA,7
solutionsmetrixcrmdev,esl,{e181754a-f97a-459c-9399-44e3ce2e4f21},{e6b3ff84-2c0c-4e26-9173-6ac10cba8d65},COMPLETED,Deploy to QA,5
solutionsmetrixcrmdev,esl,{8082b877-332e-4a8d-87c1-faddca5b2994},{3ac55a8a-412d-460e-a7a2-47f070601d48},COMPLETED,Deploy to QA,474
solutionsmetrixcrmdev,esl,{4f8d2605-d460-44f5-a64b-15450fd17c35},{811d18d9-e672-43f2-a5b9-a132ff7a0dae},COMPLETED,Deploy to QA,1084
solutionsmetrixcrmdev,esl,{11f8ffd5-a718-4ea2-a033-4e136156b863},{4a0a52de-15b0-4511-82f3-c8fcdd98827b},COMPLETED,Deploy to UAT,687
solutionsmetrixcrmdev,esl,{a55216f2-0512-4190-a229-ea55bce62d19},{4c88b84d-44aa-4374-b5d4-e8c1e5fedb5d},COMPLETED,Deploy to QA,856
solutionsmetrixcrmdev,esl,{c45e5f80-2722-48fe-881d-3e73842e5164},{436dfeb9-6a66-40d3-bbc8-a32e2ed455ad},COMPLETED,Deploy to QA,636
solutionsmetrixcrmdev,esl,{93065164-13f0-455d-93c6-ba538d642bbd},{37753005-b80a-40e3-a34e-98805d75249e},COMPLETED,Deploy to QA,568
solutionsmetrixcrmdev,esl,{a3926fc4-3222-4ee2-8dc8-10a6c1d0aa9a},{8f76996c-71ab-489f-8bf1-d63fe8b588f6},COMPLETED,Deploy to QA,673
solutionsmetrixcrmdev,esl,{a8520b26-5b5b-4948-86c3-8c4124933972},{aec9e432-e4e7-4f44-994b-7f7e9adfab44},COMPLETED,Deploy to QA,605
solutionsmetrixcrmdev,esl,{115c4874-efaa-4932-82a0-0773aa316fd5},{9d24b3cc-5edb-480a-b5fa-cc570ab287ad},COMPLETED,Deploy to QA,0
solutionsmetrixcrmdev,esl,{fa842109-99da-434c-9e89-a59c2e0a02be},{a1376df4-a5b2-4fef-b99e-2eefc7f3ffce},COMPLETED,Deploy to QA,0
solutionsmetrixcrmdev,esl,{6e86ad4d-21da-4b68-9889-e381218eeda1},{90a6560b-7357-4a02-a5b0-a470a0a7db17},COMPLETED,Deploy to QA,0
solutionsmetrixcrmdev,esl,{abe12209-9c8e-4b3a-9874-a60221d8c0e2},{a77a3b1f-19b1-44f9-b686-66744444c26f},COMPLETED,Deploy to QA,0
solutionsmetrixcrmdev,esl,{2601a2f1-011f-4032-995a-22afacc17d99},{fca15704-4a28-46d9-8c85-e54c8f6e0442},COMPLETED,Deploy to QA,469
solutionsmetrixcrmdev,esl,{fdc1cfae-8f3b-4eed-b87e-dd269cfb1145},{3b794c2d-1387-4848-8e88-dbc92a588148},COMPLETED,Deploy to QA,586
solutionsmetrixcrmdev,esl,{375fe635-d790-4afa-912e-d2e69688abd0},{39648314-6aa5-4b20-9d49-c72e13126e3d},COMPLETED,Deploy to UAT,780
solutionsmetrixcrmdev,esl,{90dc0dd7-068b-4692-8f40-0b80be7383db},{ca62c0d7-1fe9-4702-909f-c403454729d9},COMPLETED,Deploy to UAT,516
solutionsmetrixcrmdev,esl,{d6f75700-22a4-4199-87c8-e6ad158010b1},{1af31164-12ba-401b-b329-beb164f457eb},COMPLETED,Deploy to QA,649
solutionsmetrixcrmdev,esl,{c32fcd9b-371f-4a3f-bc01-15c6ccd78eb0},{ae03ffdf-9e48-4f7c-90fc-f5569954ca09},COMPLETED,Deploy to QA,701
solutionsmetrixcrmdev,esl,{3c17be66-d9d7-441a-b6e7-68e82ef13297},{e7ae591f-51f0-4e9a-93d2-bf2182dc4ceb},COMPLETED,Deploy to QA,7205
solutionsmetrixcrmdev,esl,{acbdece6-fd5b-4f59-a1aa-0d3a2586358f},{307da63a-9432-4c99-baa7-5e01567974fc},COMPLETED,Deploy to QA,693
solutionsmetrixcrmdev,esl,{d1ec6f75-c1cc-46ec-a0e3-7292132883a0},{d7020cdb-009e-4ab7-bc33-d9904a41ea8d},COMPLETED,Deploy to QA,932
solutionsmetrixcrmdev,esl,{b321ec33-72c5-419a-95ec-065e8a6aee24},{de416aaf-b43d-4707-9d1c-b12d7620ae34},COMPLETED,Deploy to QA,764
solutionsmetrixcrmdev,esl,{f25d18b7-4576-42fc-ac9c-a23bbcdea1bd},{b3394762-3f01-4536-b284-f20845182d4e},COMPLETED,Deploy to QA,759
solutionsmetrixcrmdev,esl,{898cc1a7-539c-4d42-b99d-7d81010f0d0a},{5de96f28-10ca-4bdb-b34c-18730cce61ff},PENDING,Deploy to QA,
solutionsmetrixcrmdev,esl,{16190c38-1f7e-4882-8bb5-69300a704bdf},{98acb327-4715-402d-9e2f-936afc8bbde3},COMPLETED,Deploy to QA,1065
solutionsmetrixcrmdev,esl,{ba1b64e6-0915-4839-9a44-3337a9906f25},{7bb7d77f-96d9-48b7-8930-5e5f6914ae04},COMPLETED,Deploy to QA,631
solutionsmetrixcrmdev,esl,{a2864311-4143-47f8-97d0-2b86c7cc3a99},{a6d4a725-eb03-424e-8e83-8109ab0b6090},COMPLETED,Deploy to QA,501
solutionsmetrixcrmdev,esl,{5c3b86f6-303d-466f-82f4-063ce28b5cdc},{8564ccc0-224c-4cd4-b895-50ec9985de88},COMPLETED,Deploy to QA,3937
solutionsmetrixcrmdev,esl,{2924465b-52a0-42ab-9393-6d52ef70550b},{3bae59e8-c719-4d93-a259-89fa951e1837},COMPLETED,Deploy to QA,649
solutionsmetrixcrmdev,esl,{6268488b-95ad-4356-86f1-913649b8b283},{40493930-8b42-48d3-8fbe-9866a5cf136d},COMPLETED,Deploy to QA,584
solutionsmetrixcrmdev,esl,{6db472e9-64e5-46b9-b7dc-5f366f70841a},{a2e7da10-f39c-49ad-b67d-fae9d34f9a09},COMPLETED,Deploy to QA,481
solutionsmetrixcrmdev,esl,{8f32e07e-7853-43d1-b7b6-79108cba8110},{4358dfc3-be40-42ef-bffb-b39d71f1bf4d},COMPLETED,Deploy to QA,581
solutionsmetrixcrmdev,esl,{39ad06e2-d1a9-40ec-b1e8-c18a63a130d5},{174eaace-7493-4797-8f1e-a0b1fdd63a62},COMPLETED,Deploy to QA,1338
solutionsmetrixcrmdev,esl,{3bf3a6e1-4229-4f21-b353-fc7697bf47b0},{b58c5deb-7f64-4532-a9d8-47f69094e646},COMPLETED,Deploy to UAT,871
solutionsmetrixcrmdev,esl,{25baa0d0-c92c-4697-9e94-cf88690d9ba3},{8ce3ab41-9a2e-42d7-8935-2d13d088f41d},COMPLETED,Deploy to QA,7205
solutionsmetrixcrmdev,esl,{53656cec-2773-41f8-9fa4-c80ec68dda31},{ef1d6987-8fdc-4191-9027-453a08ecabfb},COMPLETED,Deploy to QA,7205
solutionsmetrixcrmdev,esl,{e7c8dde9-9614-4b95-8201-ebf4e4c0b5b3},{38790405-0572-46f4-9483-832f76846662},COMPLETED,Deploy to QA,0
solutionsmetrixcrmdev,esl,{4e5391ed-a573-4558-b688-748afeae7f6f},{0f69a785-8586-4510-89e6-20ae249b9c2d},COMPLETED,Deploy to QA,269
solutionsmetrixcrmdev,esl,{79904e95-e2ff-4ec1-8437-1d4d5888bdc8},{9fce4ef7-3719-46f7-a0c0-d3d88437d0f5},PENDING,Deploy to QA,
solutionsmetrixcrmdev,esl,{ddff1087-b174-4684-b9dd-62e2d7fa6860},{2050c6a5-cf14-4377-8ddb-28762e486046},PENDING,Deploy to QA,
solutionsmetrixcrmdev,esl,{61bfb384-92ca-4d96-9102-720fb4072b90},{9cf50373-3972-4ba7-a7f5-84e18c2fd3ae},COMPLETED,Deploy to QA,788
solutionsmetrixcrmdev,esl,{a6e239f6-9562-4abd-920f-f3d48441dff6},{c63dd770-dba6-459e-a3f2-8f6c42c17b09},COMPLETED,Deploy to QA,948
solutionsmetrixcrmdev,esl,{de0c50f6-9b87-4548-8957-e828d7b8e68d},{36add088-091b-4327-aa20-5a69052e55d1},COMPLETED,Deploy to QA,590
solutionsmetrixcrmdev,esl,{287a010d-3da5-4125-9548-b1a4de0563d8},{aec59ef7-8e1d-47a0-a05a-36b0598f0412},COMPLETED,Deploy to QA,589
solutionsmetrixcrmdev,esl,{8adec76d-ce65-485a-a890-781acc2fa0ec},{301ee421-486f-4807-9398-e078ed04c89d},COMPLETED,Deploy to QA,623
solutionsmetrixcrmdev,esl,{318acfd0-03cf-44be-a768-5c2eaa1f2eda},{146ca07d-4c87-4e38-b58d-57d0c5bfa2b2},COMPLETED,Deploy to QA,571
solutionsmetrixcrmdev,esl,{ba7bf969-db32-4e8d-a1c2-c86121b90d23},{4c7f46e1-93bc-4d6c-bb0e-c80e92022cbc},COMPLETED,Deploy to QA,695
solutionsmetrixcrmdev,esl,{5fc7b734-ef80-4534-9f6e-f264e898c997},{c1221c82-667b-4b6d-9803-fb53383ad29f},COMPLETED,Deploy to QA,736
solutionsmetrixcrmdev,esl,{9527d588-1577-4660-a698-5cd86d811d7f},{f78c1cf0-5441-4f27-b448-522b85cf33a1},COMPLETED,Deploy to QA,588
solutionsmetrixcrmdev,esl,{a7bae09a-9884-4970-8793-16df8c6637da},{cfdd3a97-0288-40c2-8bf4-a5c9fda3e010},COMPLETED,Deploy to QA,16
solutionsmetrixcrmdev,esl,{7a767220-b249-44f8-8edb-0cbd91cb691d},{48ac88d9-2885-46b3-9538-fc1ff32da449},COMPLETED,Deploy to QA,585
solutionsmetrixcrmdev,esl,{e3b5b675-912d-40a4-b52b-7447c711d159},{a4d9bb52-4c91-40ff-b7b6-e6b5ff4b8fa6},COMPLETED,Deploy to QA,912
solutionsmetrixcrmdev,esl,{365cd911-a3c5-4dd7-9d8c-fa44d7e6d101},{c2c39c3c-7631-468a-be69-b9f9e5dbd50c},COMPLETED,Deploy to QA,685
solutionsmetrixcrmdev,esl,{d74c0e4e-b9a9-426f-9307-354a348d2bc4},{f0025de1-6d94-4417-9471-6c593eb2d9aa},COMPLETED,Deploy to QA,1273
solutionsmetrixcrmdev,esl,{c947bd5f-977d-4f41-b686-aff1aeb52735},{6197730a-5270-4e29-8041-e2b3e53a8296},COMPLETED,Deploy to QA,741
solutionsmetrixcrmdev,esl,{a18f6aba-5a22-45ad-b23e-f447c57a0a13},{c55cf9ed-a603-4b2f-b019-1e5a7dd0cf2d},COMPLETED,Deploy to UAT,1303
solutionsmetrixcrmdev,esl,{84e5c4c8-3348-45bb-9882-2c49c83795ea},{0f5941e3-2ab5-4325-816f-a0f8e9b9f1c5},COMPLETED,Deploy to UAT,396
solutionsmetrixcrmdev,esl,{ff27c0cd-1d41-4c7b-89df-64652f309e5d},{fb826f7e-69ab-4e83-956f-f8363a92d91b},COMPLETED,Deploy to QA,938
solutionsmetrixcrmdev,esl,{87f2a9c9-468b-4982-aa20-7dd323feeec9},{04d0efa3-d5a0-41f7-a324-fc21f609ccb6},COMPLETED,Deploy to QA,743
solutionsmetrixcrmdev,esl,{5269ddd1-e9a0-4288-8934-2c41eac77f53},{aa27ec54-d095-4a14-8409-4dc2a0aa68b9},COMPLETED,Deploy to QA,661
